"createdAt","objectId","updatedAt","keel","nimetus","published","eluarisyndmus","identifikaator","kirjeldus","tegevusvaldkond","teenusetyyp","ministeerium","allasutus","osakondyksus","omanikunimi","omanikuamet","omanikutelefon","omanikuemail","konfinfo","eeltingimus"
"20-01-2016","9d6b20b9-6a35-461e-9af2-89e8230ff25a","20-01-2016","et","Päringute esitamine Patendiameti geograafiliste tähiste andmebaasi","1","","EPA-012","Andmebaasist saab otsida infot Eestis registreeritud geograafiliste tähiste ja esitatud geograafilise tähise registreerimise taotluste kohta.","Tööstusomand","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Patendiamet","Infoosakond","Ülle Tamm","Rahvusvahelise andmevahetuse talituse juhataja","6277949","ylle.tamm@epa.ee","0",""
"20-01-2016","cbf25889-6fc4-427b-b885-7cb8c0755ccd","20-01-2016","et","Seminarid, konverentsid, teabe- ja infopäevad, teadus- ja uurimustööd","1","","ETKI-001","Instituudis väärtustatakse tulemuslikku, kõrgetasemelist teadustööd ning uute teadmiste avaldamist ja rakendamist, sellekskorraldatakse seminare, konverentse, teabe- ja infopäevi. Koostöös tootjatega viiakse läbi teadus- ja uurimistöid","Teadus","Konsultatsioon","Maaeluministeeriumi haldusala","Eesti Taimekasvatuse Instituut","","","","","info@etki.ee","0",""
"20-01-2016","9ae55855-8daf-49c7-b28b-5c757ee6333f","20-01-2016","et","Keskkonnamõju hindamise (KMH) litsentsi taotlemine","1","","KEM-004","Keskkonnamõju saab hinnata või hindamist juhtida füüsiline isik, kellel on KMH litsents","Keskkond","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Keskkonnaministeeriumi haldusala","Keskkonnaministeerium","Keskkonnakorralduse osakond","Kaupo Heinma","Osakonnajuhataja","6262921","Kaupo.Heinma@envir.ee","0",""
"20-01-2016","119d53b4-1e97-464e-b0f3-8f7842e3d923","20-01-2016","et","Majandustegevusteate esitamine sööda käitlemiseks","1","Sööda tootmine, töötlemine, ladustamine, transport või turustamine","VET-005","Taotleja esitab majandustegevusteate söötade büroole või läbi Maaeluministeeriumi kliendiportaali. Söötade büroo kontrollib andmed, menetleb neid ja vajadusel sisestab andmed riigi toidu ja sööda käitlejate registrisse.","Maaelu ja põllumajandus","Liitumine / Registreerumine","Maaeluministeeriumi haldusala","Veterinaar- ja Toiduamet","Loomatervishoiu, loomakaitse ja söötade osakond/ söötade büroo","","","","","0",""
"20-01-2016","66033bb7-7989-4997-bd36-10bae2e8ace8","20-01-2016","et","Interaktiivne Eesti välisõhu kvaliteedi kaart","1","","KEM-005","Kaart võimaldab reaalajas jälgida, milline on parasjagu õhukvaliteet kõikides Eesti seirejaamades. Riiklikes jaamades on peatähelepanu all kõikjal Euroopa Liidus jälgitavad välisõhu kvaliteedi parameetrid.","Välisõhk","Interaktiivne infoteenus","Keskkonnaministeeriumi haldusala","Keskkonnaministeerium","Välisõhu osakond","Heidi Koger","Osakonnajuhataja","6262976","Heidi.Koger@envir.ee","0",""
"20-01-2016","114176f0-7443-40fc-9fe6-44aa8661ccb4","20-01-2016","et","Taotluse esitamine tegevusloa väljastamiseks põllumajandusloomade vahendamiseks","1","Põllumajandusloomade vahendamine","VET-006","Taotleja esitab tegevusloa taotluse maakonna veterinaarkeskusele. Veterinaarkeskus kontrollib andmeid, vajadusel teeb kontrolli akti ning seejärel teeb ettepaneku tegevusloa väljastamiseks VTAle. VTA väljastab või ei väljasta tegevusloa.","Loomade heaolu ja tervishoid","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Maaeluministeeriumi haldusala","Veterinaar- ja Toiduamet","Loomatervishoiu, loomakaitse ja söötade osakond/ loomatervishoiu büroo","","","","","0",""
"20-01-2016","68b52eb2-10c6-458a-b9b9-99c0f3929eda","20-01-2016","et","Kaubamärgi omaniku andmete muutmine","1","","EPA-013","Saab esitada Patendiametile kaubamärgi omaniku andmete (nime ja aadressi) muutmise avaldusi","Tööstusomand","Kinnitus / tõend","Justiitsministeeriumi haldusala","Patendiamet","Infoosakond","Ülle Tamm","Rahvusvahelise andmevahetuse talituse juhataja","6277949","ylle.tamm@epa.ee","0","Kauba- ja teenindusmärkide registris registreeritud kaubamärk"
"20-01-2016","ab75770d-0743-4678-9e99-87ef60913c87","20-01-2016","et","Põllumajandustootjate majandustulemuste andmebaas","1","Põllumajandustootjate majandustulemuste analüüs","MAAI-007","Veebipõhine abivahend põllumajandustootjate majandustulemuste analüüsimiseks","Maaelu ja põllumajandus","Aruandlus","Maaeluministeeriumi haldusala","Maamajanduse Infokeskus","Põllumajandussektori majandusanalüüsi osakond","Marju Aamisepp","Põllumajandussektori majandusanalüüsi osakonna juhataja","+3723849730","marju@maainfo.ee","0",""
"20-01-2016","273a6855-f2cc-406e-a630-cdae2190fcd9","20-01-2016","et","Giiditeenus","1","Giiditeenus","PIIM-001","Eesti Piimatöötlemise ajalugu käsitleva informatsiooni vahendamine külastajaile","Kultuur","Tellimine","Maaeluministeeriumi haldusala","Eesti Piimandusmuuseum","Museaalne osakond","Ants Välimäe","Muuseumi direktor","50 33 886","ants@piimandusmuuseum.ee","0",""
"20-01-2016","2319f1e4-8111-4e60-92f9-aa9bce792750","20-01-2016","et","Käelised õpitoad: jäätise-,või-,kohukese-ning sõira valmistamise kursused","1","Käelised õpitoad","PIIM-002","Külastaja valmistab giid-pedagoogi juhendamisel ise eeltoodud piimatooteid, kaasa saab oskused ja teadmised","Kultuur","Tellimine","Maaeluministeeriumi haldusala","Eesti Piimandusmuuseum","Museaalne osakond","Ants Välimäe","Muuseumi direktor","50 33 886","ants@piimandusmuuseum.ee","0",""
"20-01-2016","a5c20518-071e-4616-9002-fb56c542384e","20-01-2016","et","Ekskursioon","1","Talumuuseumi tegevus","KURG-001","Kõikidele vanuserühmadele mõeldud ekskursioonid C. R. Jakobsoni, Kurgja-Linnutaja talu ja 19.sajandi talupidamise kohta","Kultuur","Tellimine","Maaeluministeeriumi haldusala","C. R. Jakobsoni Talumuuseum","","Monika Jõemaa","direktor","5245054","monika.joemaa@kurgja.ee","0",""
"20-01-2016","5cf78ca3-f475-4c72-a2f8-627b0d074ce8","20-01-2016","et","Haridusprogramm","1","Muuseumi haridustegevus","KURG-002","Lasteaedadele, koolidele, ettevõtetele mõeldud erineva temaatikaga haridusprogrammid.","Haridus","Tellimine","Maaeluministeeriumi haldusala","C. R. Jakobsoni Talumuuseum","","Monika Jõemaa","direktor","5245054","monika.joemaa@kurgja.ee","0",""
"20-01-2016","33dfba0f-8237-4c4b-b999-e553d134a888","20-01-2016","et","Talukultuurikool","1","Pärandkultuuri teadvustamine, edasiandmine","KURG-003","Erinevate pärandtehnoloogiate õppepäevad üksikisikutele ja peredele","Kultuur","Tellimine","Maaeluministeeriumi haldusala","C. R. Jakobsoni Talumuuseum","","Monika Jõemaa","direktor","5245054","monika.joemaa@kurgja.ee","0",""
"20-01-2016","c006c575-09e1-42df-bc63-b7673a6e730e","20-01-2016","et","Tapaloomarümpade kvaliteediklasside määraja tunnustamine","1","Turustusstandarditele vastavus","VET-007","Veise-, sea- ja lambarümpade kvaliteediklasside määrajana Eestis asuvas tapamajas tööleasumiseks vajaliku oskuse andmiseks mõeldud, teoreetilist ja praktilist osa sisaldav koolitus. Eksamite sooritamisel tunnustuse saamine.","Toiduainetööstus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Maaeluministeeriumi haldusala","Veterinaar- ja Toiduamet","Põllumajandusloomade aretuse ja turukorralduse osakond","Põllumajandusloomade aretuse ja turukorralduse osakond","Osakonnajuhataja","601 6596","kaija.uuskam@vet.agri.ee","0","Taotleja peab olema Eesti lihakäitlemisettevõtte töötaja"
"20-01-2016","92aa266d-0537-45f1-be60-7843d0e31b29","20-01-2016","et","Riigi kinnisvararegistri avaandmed","1","","RM-010","Riigi kinnisvararegistri avaandmed masinloetaval kujul","Riigi kinnisvara","Aruandlus","Rahandusministeeriumi haldusala","Rahandusministeerium","Riigivara osakond","Tormi Tabor","Juhtivspetsialist","6113168","tormi.tabor@fin.ee","0",""
"20-01-2016","48957ce6-025c-410a-a586-7cba631cf46d","20-01-2016","et","Masinasaali kontserdid, etendused","1","Masinasaali kontserdid, etendused","PIIM-003","Kultuurisündmuste korraldamine","Kultuur","Tellimine","Maaeluministeeriumi haldusala","Eesti Piimandusmuuseum","Museaalne osakond","Ants Välimäe","Muuseumi direktor","50 33 886","ants@piimandusmuuseum.ee","0",""
"20-01-2016","0df4aa7f-5f78-4b2b-8085-6084ba351c22","20-01-2016","et","Taotluse esitamine alkoholiregistrisse kande tegemiseks","1","Alkoholi käitlemine","VET-008","Teenus võimaldab esitada taotlusi alkohoolse joogi kandmiseks alkoholiregistrisse ja registrikande kehtivuse pikendamiseks ning jälgida taotluste menetlemise käiku.","Maaelu ja põllumajandus","Dokumentide üleandmine","Maaeluministeeriumi haldusala","Veterinaar- ja Toiduamet","Põllumajandusloomade aretuse ja turukorralduse osakond","Vivika Eha","Alkoholibüroo juhataja","+3726051749","vivika.eha@vet.agri.ee","0","Vajadusel aktsiisilao tegevusluba, vajadusel toidu käitlemise tegevusluba, Äriregistri registreering, Majandustegevuse registri registreering"
"20-01-2016","d554f286-06fb-40ff-8ba0-221da86e8743","20-01-2016","et","Avalikud üritused","1","Muuseumis korraldatavad üritused külastajaile","KURG-004","Ürituste korraldamine üksikisikutele ja peredele. Traditsioonilised üritused: Sakala tee matk, kevadpühade tähistamine, muuseumiöö, rahvuslik jaanipäev, käsitööpäev, hobusepäev, lambapäev, talupäev jm.","Kultuur","Tellimine","Maaeluministeeriumi haldusala","C. R. Jakobsoni Talumuuseum","","Monika Jõemaa","direktor","5245054","monika.joemaa@kurgja.ee","0",""
"20-01-2016","3c7c2f7a-4272-4c48-baa5-e7567499e140","20-01-2016","et","Koosviibimiste korraldamine","1","Perekondlikud ja ettevõtete koosviibimised","KURG-005","Koosviibimiste (sünnipäevad, pulmad, kokkutulekud, peod jm) korraldamine üksikisikutele, peredele ja ettevõtetele.","Kultuur","Tellimine","Maaeluministeeriumi haldusala","C. R. Jakobsoni Talumuuseum","","Monika Jõemaa","direktor","5245054","monika.joemaa@kurgja.ee","0",""
"20-01-2016","5bc72c98-89f9-48dc-9dae-03f3f8c2deb2","20-01-2016","et","Toitlustamine","1","Toitlustusteenus","KURG-006","Eelkõige eesti rahvustoitude pakkumine külastajaile","Turism","Tellimine","Maaeluministeeriumi haldusala","C. R. Jakobsoni Talumuuseum","","Monika Jõemaa","direktor","5245054","monika.joemaa@kurgja.ee","0",""
"20-01-2016","e5d3d474-a376-482f-9c39-aaa038c662b7","20-01-2016","et","Riigi kinnisvara andmete haldamine","1","","RM-011","Riigi kinnisvara andmete haldamine, sh koondamine kinnistusraamatust, ehitisregistrist jne","Riigi kinnisvara","Interaktiivne infoteenus","Rahandusministeeriumi haldusala","Rahandusministeerium","Riigivara osakond","Tormi Tabor","Juhtivspetsialist","6113168","tormi.tabor@fin.ee","0",""
"20-01-2016","9dd31ff8-5579-4ed2-aa18-381ecb36c010","20-01-2016","et","Telkimine","1","Ööbimisvõimalused","KURG-007","Telkimisvõimaluse pakkumine muuseumi territooriumil.","Turism","Tellimine","Maaeluministeeriumi haldusala","C. R. Jakobsoni Talumuuseum","","Monika Jõemaa","direktor","5245054","monika.joemaa@kurgja.ee","0",""
"20-01-2016","4028e3b3-8b7b-4cb7-b9f9-bb2316630c1b","20-01-2016","et","Muuseumikogude kasutamine ja uurijate teenindamine.","1","Muuseumikogud","KURG-008","Uurijatel on võimalus tutvuda muuseumikogudega kohapeal ning infosüsteemide MuIS ja Urram vahendusel. Koopijate tegemise ja saatmise (e-post) võimalus. ","Kultuur","Tellimine","Maaeluministeeriumi haldusala","C. R. Jakobsoni Talumuuseum","","Monika Jõemaa","direktor","5245054","monika.joemaa@kurgja.ee","0",""
"20-01-2016","74b8e278-bf99-42bc-b9cb-5ca78f160c26","20-01-2016","et","Seminaride korraldamine","1","Koosolekud, seminarid","KURG-009","Pakume erineva interjööriga (veski, rehetuba, õppeklass) ruumide kasutamist koos seminaritehnika ja toitlustamisega koosolekute ja seminaride läbiviimiseks.","Kultuur","Tellimine","Maaeluministeeriumi haldusala","C. R. Jakobsoni Talumuuseum","","Monika Jõemaa","direktor","5245054","monika.joemaa@kurgja.ee","0",""
"20-01-2016","25bcd6ab-5a0e-47d1-a49e-47d9a8f583b3","20-01-2016","et","Kasvuhoonegaaside (KHG) aruandlus","1","","KEM-006","Eesmärk on anda KHG inventuuriandmete ja aruannete kaudu teavet kliimamuutuste leevendamise ja kohanemise kohta ning kajastada KHG-sid vähendavaid poliitikaid, meetmeid ja heitkoguste prognoose.","Välisõhk","Interaktiivne infoteenus","Keskkonnaministeeriumi haldusala","Keskkonnaministeerium","Kliima- ja kiirgusosakond","Evelyn Müürsepp","Osakonnajuhataja","6262895","Evelyn.Muursepp@envir.ee","0",""
"20-01-2016","0b9921c8-080e-450e-aaab-098d3c1ff098","20-01-2016","et","Nõuande telefon","1","","AKI-016","Telefonitsi nõustamine isikuandmete kaitsest, teabe avalikkusest ja elektrooniliste kontaktandmete kasutamisest otseturustuses.","Õigus","Järelvalve teostamine","Justiitsministeeriumi haldusala","Andmekaitse Inspektsioon","","","","","","0",""
"20-01-2016","6ae62a49-dc83-4d34-a076-79e1fbfe44fb","20-01-2016","et","Teabenõuete esitamine","1","","JUM-014","Vanglate järelevalve, vangistuse planeerimise ja täideviimise, kinni peetavate isikute arvestuse ja statistika, andmekogu, rahvusvahelise koostöö, kinni peetavate isikute paigutuse, relvastatud üksuse alal","Riigikaitse","Teabenõue/Märgukiri/Vaie","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","74e2853a-1a50-4589-af76-472f1068bb20","20-01-2016","et","Andmete edastamine saatkondadele","1","","JUM-015","Oma riigi kodanike info küsimine välisriigist","Riigikaitse","Teabenõue/Märgukiri/Vaie","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","b4806a19-a4fc-4571-837c-49610418bd25","26-01-2016","et","Päringu tegemine karistuse kandmise koha info saamiseks","1","","JUM-018","Teenus on mõeldud nendele kasutajatele, kellel on vajadus teha kinnipeeturegistrist päringuid karistuse kandmise koha info saamiseks","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","e7ebda26-3f60-4776-bdfe-f967781da381","26-01-2016","et","Päringu tegemine nimeosa kaudu kinnipeetavani jõudmiseks","1","","JUM-019","Teenus on mõeldud nendele kasutajatele, kellel on vajadus teha kinnipeeturegistrist päringuid nimeosa kaudu kinnipeetavani jõudmiseks","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","839ed91f-0a46-4557-a534-00bcd07e18c1","26-01-2016","et","Päringu tegemine eritunnuse kaudu kinnipeetavani jõudmiseks","1","","JUM-020","Teenus on mõeldud nendele kasutajatele, kellel on vajadus teha kinnipeeturegistrist päringuid eritunnuse kaudu kinnipeetavani jõudmiseks","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","3c281891-2257-4423-822d-1a9d0d9decd9","26-01-2016","et","Päringu tegemine kambri ja perioodi kaudu kinnipeetavani jõudmiseks","1","","JUM-021","Teenus on mõeldud nendele kasutajatele, kellel on vajadus teha kinnipeeturegistrist päringuid kambri ja perioodi kaudu kinnipeetavani jõudmiseks","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","9437ad56-6066-4299-8286-2b5bf9d7c585","26-01-2016","et","Päringu tegemine kinnipeetava(te) vanglast järelvalveta väljaskäimiste info saamiseks","1","","JUM-022","Teenus on mõeldud nendele kasutajatele, kellel on vajadus teha kinnipeeturegistrist päringuid kinnipeetava(te) vanglast järelevalveta väljaskäimiste kohta","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","e6ca5a16-ae96-4e49-985b-fd0f6ea21108","26-01-2016","et","Päringu tegemine kinnipeetava kaudu kontaktis olnud isikuni jõudmiseks","1","","JUM-023","Teenus on mõeldud nendele kasutajatele, kellel on vajadus teha kinnipeeturegistrist päringuid kinnipeetava kaudu kontaktis olnud isikuni jõudmiseks","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","9e5c2d31-06b8-4702-8302-bb35965ed452","26-01-2016","et","Päringu tegemine kontaktis olnud isiku ja kontakti perioodi kaudu kinnipeetavani jõudmiseks","1","","JUM-024","Teenus on mõeldud nendele kasutajatele, kellel on vajadus teha kinnipeeturegistrist päringuid kontaktis olnud isiku ja kontakti perioodi kaudu kinnipeetavani jõudmiseks","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","14c2761e-a4bd-4b9f-a3c7-9b2dfab1b050","26-01-2016","et","Päringu tegemine perioodil vabanenud või kinnipidamisel olnud kinnipeetavate info saamiseks","1","","JUM-025","Teenus on mõeldud nendele kasutajatele, kellel on vajadus teha kinnipeeturegistrist päringuid perioodil vabanenud või kinnipidamisel olnud kinnipeetavate info saamiseks","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","0",""
"20-01-2016","5c4c6262-cb7b-4525-a178-f5c74b7779c0","26-01-2016","et","Päringu tegemine kinnipeetava andmete info saamiseks","1","","JUM-026","Teenus on mõeldud nendele kasutajatele, kellel on vajadus teha kinnipeeturegistrist päringuid kinnipeetava andmete info saamiseks","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","8f31753d-7cd0-4d79-b553-07e6e2790df0","26-01-2016","et","Päringu tegemine kinnipeetava põhiandmete info saamiseks","1","","JUM-027","Teenus on mõeldud nendele kasutajatele, kellel on vajadus teha kinnipeeturegistrist päringuid kinnipeetava põhiandmete info saamiseks","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","89515d53-c376-43e8-80ad-7938e3b022cc","26-01-2016","et","Päringu tegemine kinnipeetava tööhõive info saamiseks","1","","JUM-028","Teenus on mõeldud nendele kasutajatele, kellel on vajadus teha kinnipeeturegistrist päringuid kinnipeetava tööhõive info saamiseks","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","c9b372c1-08f1-4c9a-b84b-844a2d9644a0","26-01-2016","et","Päringu tegemine kinnipeetava kinnipidamiselt vabanemise info saamiseks","1","","JUM-029","Teenus on mõeldud nendele kasutajatele, kellel on vajadus teha kinnipeeturegistrist päringuid kinnipeetava kinnipidamiselt vabanemise info saamiseks","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","b5a1a0cf-a1aa-4c02-9b60-f195bc913a0d","26-01-2016","et","Päringu tegemine kinnipeetava karistuse lõppemise info saamiseks","1","","JUM-030","Teenus on mõeldud nendele kasutajatele, kelle on vajadus teha kinnipeeturegistrist päringuid kinnipeetava põhiandmete info saamiseks","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","7db242fa-d963-4877-aca2-4d496422012c","26-01-2016","et","Päringu tegemine kinnipeetavale kohaldatud distsiplinaarkaristuste info saamiseks","1","","JUM-031","Teenus on mõeldud nendele kasutajatale, kellel on vajadus teha kinnipeeturegistrist päringuid kinnipeetavale kohaldatud distsiplinaarkaristuste info saamiseks ","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","38e1c6bf-8fad-4037-bd46-4f7d2ff62b56","26-01-2016","et","Päringu tegemine kinnipeetava isiklike dokumentide info saamiseks","1","","JUM-032","Teenus on mõeldud nendele kasutajatele, kellel on vajadus teha kinnipeeturegistrist päringuid kinnipeetava isiklike dokumentide info saamiseks","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","821ff18e-033b-4562-9546-776d3c225eba","26-01-2016","et","Päringu tegemine kinnipeetava fotode saamiseks","1","","JUM-033","Teenus on mõeldud nendele kasutajatele, kellel on vajadus teha kinnipeeturegistrist päringuid kinnipeetava fotode saamiseks","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","3d2d01ea-3563-4592-87ca-3a2dfa2b0f9c","26-01-2016","et","Päringu tegemine kinnipeetava suhete info saamiseks","1","","JUM-034","Teenus on mõeldud nendele kasutajatele, kellel on vajadus teha kinnipeeturegistrist päringuid kinnipeetava suhete info saamiseks ","Riigi infosüsteemide kasutamine","Interaktiivne infoteenus","Justiitsministeeriumi haldusala","Justiitsministeerium","Vanglate osakond/karistuse täideviimise talitus","","","","","1",""
"20-01-2016","e2c26ad2-7ef4-456e-b61d-9cc7bb1c52a7","21-01-2016","et","Kasutajatugi","1","","RIA-036","RIA poolt pakutavate ja vahendatavate teenuste kasutamise tugi","Riigi infosüsteemide kasutamine","Konsultatsioon","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Riigi Infosüsteemi Amet (RIA)","Teenuste halduse osakond","Lauri Tammemäe","talituse juhataja","6630 230","lauri.tammemae@ria.ee","0",""
"20-01-2016","f833cb15-2ddd-4465-8180-f4d8d35f429f","20-01-2016","et","Põllumajandustehnika andmebaas","1","Põllumajandustehnika andmebaas","ETKI-002","Andmebaasi sisestatud põllumajandustehnika kasutamist iseloomustavate näitajate alusel saab leida töötunni maksumuse sõltuvalt aastasest töökoormusest. Samuti saab prognoosida masinate tehniliste näitajate alusel arvutuslikku tootlust.","Maaelu ja põllumajandus","Konsultatsioon","Maaeluministeeriumi haldusala","Eesti Taimekasvatuse Instituut","Agrotehnoloogia osakonna","Raivo Vettik","Vanemteadur","","raivo.vettik@etki.ee","0",""
"20-01-2016","8144fc88-fa43-4f6c-951d-7cc4f06ba22d","26-01-2016","et","Nõustamisteenuste osutamine","1","majapidamise, ettevõtte ja/või investeeringu majandus- ja keskkonnaalase tegevuse tulemuslikkuse parandamine","MESA-001","Toetatavate nõustamisteenuste osutamine eesmärgiga parandada kliendi majapidamise, ettevõtte ja/või investeeringu majandus- ja keskkonnaalase tegevuse tulemuslikkust.","Maaelu ja põllumajandus","Konsultatsioon","Maaeluministeeriumi haldusala","Maaelu Edendamise Sihtasutus","Eesti põllu- ja maamajanduse nõuandeteenistus","Andres Vinni","MES juhatuse liige","","andres.vinni@mes.ee","0",""
"20-01-2016","46296b37-b1bc-4fd9-a052-1730a6a38319","21-01-2016","et","Meenete müük","1","Meenete müük","PIIM-005","Muuseumi temaatikaga seotud meenete müük","Kultuur","Ost/Müük/Rentimine","Maaeluministeeriumi haldusala","Eesti Piimandusmuuseum","Majandusosakond","Ants Välimäe","Muuseumi direktor","50 33 886","ants@piimandusmuuseum.ee","0",""
"21-01-2016","0d034551-8959-40db-9849-30946a4015cb","21-01-2016","et","Kutse andja õiguste taotlemine","1","","KUTS-001","Kutse andmise õiguse saamiseks tuleb osaleda Kutsekoja korraldatud avalikul konkursil. Kutse andjana võib tegutseda avalikul konkursil kutsenõukogu otsusega võitjaks kuulutatud ja kutseregistris registreeritud juriidiline isik. ","Töö ja töösuhted","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Haridus- ja Teadusministeeriumi haldusala","Sihtasutus Kutsekoda","","Katrin Kerem","juhatuse liige","6791703","katrin.kerem@kutsekoda.ee","1","1) Koosta taotlus (sealhulgas ka eneseanalüüs),
 2) Hangi konkursil osalejale esitatavatele tingimustele vastavust tõendavad dokumendid:
    a) põhikiri või põhimäärus,
    b) viimase majandusaasta kinnitatud aruanne,
    c) Maksu- ja Tolliameti tõend ajatamata maksuvõlgnevuste puudumise kohta.
 3) Koosta konkursil osalejale esitatavatele tingimustele vastavust tõendavad dokumendid:
    a) kutse andmise korraldamise üldine tegevuskava järgmise 3 aasta kohta,
    b) kutse andjana tegutsemiseks valmisolekut tõendav dokument, mis sisaldab:
       <U+F0FC> kinnitust, et institutsioonide ja isikute nõusolekud on KA õiguse taotlejale esitatud,
       <U+F0FC> kinnitust kutse andmise korraldamiseks vajalike vahendite ja võimaluste kohta (kutse- ja hindamiskomisjoni tegevuseks vajalike ruumide, sisustuse jm vara olemasolu või nende kasutamise võimalus),
       <U+F0FC> kutse andmisega seotud tegevuse korraldamiseks määratud isiku nime ja kontaktandmeid,
       <U+F0FC> andmeid kutse andmisega seotud dokumentide töötlemise ja säilitamise võimaluse kohta (kooskõlas isikuandmete kaitse seadusega),
    c) kutse andmise kord (miinimumnõuetega näidis),
    d) kutse andmise ja taastõendamise tasu kalkulatsioon ja selle juurde kuuluv seletuskiri,
    e) kutse andmise kalkulatsioon kutseõppeasutuse lõpetajatele korraldataval kutseeksamil ja selle juurde kuuluv seletuskiri,
    f) kutseala või kutsetegevuse valdkonna eripärast tulenevad täiendavad dokumendid, kui kutsenõukogu on otsustanud nende esitamise vajaduse ja need on nimetatud avaliku konkursi teates.
"
